id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
27477,Women,Apparel,Innerwear,Bra,Beige,Winter,2015,Casual
54185,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual
13642,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual
12790,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Sports
55057,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual
49408,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
22939,Women,Accessories,Watches,Watches,Grey,Winter,2016,Casual
18850,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual
6473,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual
23211,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic
17024,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013,Casual
51631,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual
19982,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual
46686,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual
13484,Women,Footwear,Shoes,Casual Shoes,White,Winter,2012,Casual
54343,Men,Accessories,Socks,Socks,White,Summer,2016,Casual
17818,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012,Casual
30606,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Sports
3101,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
42226,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual
55291,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual
12556,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual
56414,Men,Footwear,Sandal,Sandals,Brown,Spring,2013,Casual
52888,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic
1656,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Sports
33083,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual
40571,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic
45003,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
4324,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual
21546,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual
15773,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual
20494,Women,Accessories,Wallets,Wallets,Purple,Winter,2015,Casual
37423,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual
41691,Women,Footwear,Shoes,Heels,Grey,Winter,2012,Casual
32363,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual
56626,Women,Personal Care,Skin,Face Moisturisers,Black,Spring,2017,Casual
10033,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011,Sports
38659,Men,Footwear,Shoes,Casual Shoes,Purple,Summer,2012,Casual
40743,Women,Accessories,Headwear,Caps,Pink,Winter,2012,Casual
21774,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual
45231,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
37611,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
14493,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual
17216,Women,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual
47566,Women,Footwear,Shoes,Heels,Cream,Winter,2012,Casual
34094,Girls,Apparel,Topwear,Tops,Lime Green,Summer,2012,Casual
6641,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2010,Sports
35146,Women,Accessories,Bags,Clutches,Purple,Summer,2012,Casual
7793,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual
51403,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual
29519,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual
42828,Unisex,Sporting Goods,Wristbands,Wristbands,Red,Summer,2012,Sports
9609,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual
27483,Women,Apparel,Innerwear,Bra,White,Winter,2015,Casual
54171,Women,Accessories,Jewellery,Necklace and Chains,Yellow,Fall,2012,Casual
26551,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual
3333,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2011,Sports
10457,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual
57390,Women,Apparel,Innerwear,Briefs,White,Winter,2015,Casual
24662,Women,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual
15919,Unisex,Accessories,Bags,Backpacks,Blue,Fall,2011,Casual
11585,Women,Apparel,Topwear,Kurtis,White,Summer,2011,Ethnic
21310,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual
15125,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal
45655,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual
4572,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports
26909,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual
22595,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports
23447,Women,Apparel,Topwear,Tops,Lavender,Summer,2011,Ethnic
48976,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual
17672,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual
6225,Men,Apparel,Topwear,Tshirts,Black,Spring,2011,Casual
26135,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Formal
3757,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
31182,Men,Accessories,Accessories,Accessory Gift Set,Black,Summer,2012,Casual
29941,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
49098,Women,Personal Care,Eyes,Eyeshadow,Green,Spring,2017,Casual
28893,Women,Apparel,Innerwear,Briefs,Black,Summer,2017,Casual
2685,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
30050,Men,Accessories,Watches,Watches,Copper,Winter,2016,Casual
50989,Women,Apparel,Innerwear,Briefs,Gold,Summer,2017,Casual
54515,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012,Sports
51255,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal
35710,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
47330,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual
6017,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual
23675,Men,Footwear,Sandal,Sandals,Black,Winter,2018,Casual
9863,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual
50387,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual
17440,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual
3565,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual
42642,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
12132,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic
18408,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual
54727,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012,Ethnic
43790,Women,Accessories,Jewellery,Earrings,Red,Summer,2012,Casual
48378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
30262,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual
10665,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual
24450,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
25582,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports
56070,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017,Casual
32535,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual
38833,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual
40929,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
37047,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual
5692,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual
4740,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual
21122,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual
59038,Women,Footwear,Shoes,Flats,Silver,Winter,2012,Casual
15317,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual
28400,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual
43931,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual
54986,Women,Apparel,Topwear,Tops,Grey,Fall,2012,Casual
7758,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual
55854,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual
18295,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic
34863,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual
27448,Women,Apparel,Topwear,Tshirts,White,Fall,2015,Casual
55068,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual
8710,Unisex,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual
39740,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual
5833,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
40788,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
38692,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual
11916,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual
36708,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual
11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual
39572,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual
41468,Women,Footwear,Shoes,Casual Shoes,Olive,Spring,2013,Casual
33048,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
53991,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual
44926,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual
58545,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual
33874,Men,Accessories,Watches,Watches,Steel,Summer,2017,Casual
50728,Men,Footwear,Sandal,Sandals,Black,Winter,2018,Casual
2824,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal
28632,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Sports
22308,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual
19949,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Casual
54388,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual
49605,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual
16901,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual
8522,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Casual
19175,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
20807,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2010,Sports
57169,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual
25549,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual
58121,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual
5659,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual
56887,Women,Footwear,Shoes,Heels,Blue,Winter,2012,Casual
41830,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
29384,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012,Formal
34609,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual
28256,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual
42689,Women,Footwear,Shoes,Flats,White,Winter,2012,Casual
8146,Women,Accessories,Watches,Watches,White,Winter,2016,Casual
7932,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Fall,2011,Sports
19511,Men,Accessories,Belts,Belts,Brown,Fall,2011,Casual
9094,Women,Accessories,Bags,Handbags,Silver,Winter,2015,Casual
31975,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports
28064,Men,Apparel,Innerwear,Trunk,Black,Summer,2016,Casual
27810,Men,Accessories,Belts,Belts,Black,Summer,2013,Formal
46827,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual
19723,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual
51890,Women,Accessories,Wallets,Wallets,Mustard,Summer,2016,Casual
31149,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual
8374,Unisex,Accessories,Bags,Backpacks,Navy Blue,Winter,2016,Casual
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual
43569,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual
48181,Women,Accessories,Bags,Handbags,Brown,Winter,2016,Casual
28858,Men,Apparel,Topwear,Tshirts,Cream,Fall,2013,Casual
13219,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual
14800,Women,Accessories,Bags,Handbags,Brown,Summer,2011,Casual
39324,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual
56289,Women,Apparel,Innerwear,Bra,Purple,Summer,2017,Casual
20209,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Casual
58313,Men,Accessories,Socks,Socks,White,Summer,2016,Sports
38030,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual
11788,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011,Ethnic
36996,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual
21921,Women,Apparel,Topwear,Tunics,Pink,Fall,2011,Ethnic
37078,Women,Accessories,Bags,Handbags,Olive,Summer,2012,Casual
56873,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual
15328,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Sports
22798,Men,Apparel,Bottomwear,Shorts,White,Fall,2011,Casual
12931,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
26338,Women,Accessories,Watches,Watches,Silver,Winter,2016,Formal
18437,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual
54718,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic
6814,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual
9060,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports
2488,Men,Footwear,Sandal,Sports Sandals,Black,Fall,2010,Casual
48347,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual
26936,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual
29142,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual
51058,Women,Apparel,Innerwear,Briefs,Lavender,Summer,2017,Casual
30853,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic
23478,Men,Accessories,Scarves,Scarves,Brown,Summer,2012,Casual
48949,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual
28090,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016,Casual
8380,Girls,Apparel,Topwear,Tops,Purple,Fall,2011,Casual
3768,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual
9252,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Formal
48175,Women,Accessories,Bags,Handbags,Black,Winter,2016,Casual
18605,Men,Accessories,Belts,Belts,Black,Summer,2011,Formal
10468,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
40318,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013,Sports
38202,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
15926,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011,Casual
32738,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012,Sports
1803,Unisex,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports
59235,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
36398,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual
17229,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual
54972,Women,Apparel,Dress,Dresses,Green,Fall,2012,Casual
47559,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual
35179,Unisex,Accessories,Bags,Backpacks,Olive,Spring,2013,Casual
29526,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual
42817,Women,Apparel,Innerwear,Briefs,Black,Summer,2012,Casual
9636,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual
48511,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual
23820,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual
13689,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2013,Sports
18261,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic
56619,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017,NA
4915,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual
38666,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
59651,Women,Apparel,Saree,Sarees,Cream,Fall,2012,Ethnic
4129,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011,Casual
10830,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
20699,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2011,Casual
45800,Women,Footwear,Shoes,Heels,Copper,Summer,2012,Casual
39586,Women,Footwear,Shoes,Heels,Red,Winter,2015,Casual
38454,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual
59463,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual
32952,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
53159,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal
34299,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012,Ethnic
3902,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual
18053,Women,Accessories,Wallets,Wallets,Blue,Winter,2015,Casual
9404,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual
17827,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual
30639,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2012,Sports
12569,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
19181,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual
33041,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
57504,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual
25124,Women,Accessories,Bags,Clutches,Silver,Winter,2015,Casual
11311,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016,Casual
32193,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
14663,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual
20456,Women,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual
5234,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports
44113,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual
25918,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
21584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual
52076,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual
16134,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual
7563,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Sports
19940,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
46644,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual
34264,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012,Ethnic
18892,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual
50721,Girls,Apparel,Dress,Dresses,Pink,Summer,2012,Casual
16908,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual
31716,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic
55253,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017,Casual
12594,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
27673,Women,Accessories,Bags,Handbags,Green,Winter,2015,Casual
13446,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual
54381,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual
43336,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
2011,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual
7751,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual
35184,Unisex,Accessories,Bags,Backpacks,Blue,Spring,2013,Casual
46476,Women,Accessories,Watches,Watches,White,Winter,2016,Casual
22133,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal
43938,Women,Footwear,Shoes,Heels,Grey,Winter,2012,Casual
28409,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
50513,Men,Apparel,Innerwear,Trunk,Grey,Winter,2016,Casual
6683,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
34056,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual
55061,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,NA
26593,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
8719,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual
43104,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017,Casual
2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports
27441,Women,Apparel,Topwear,Tops,White,Fall,2015,Casual
13674,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
57736,Women,Personal Care,Lips,Lip Care,Orange,Spring,2017,NA
33273,Girls,Apparel,Bottomwear,Leggings,Green,Summer,2012,Casual
40781,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual
41653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal
39749,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012,Casual
25316,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
11123,Men,Accessories,Bags,Laptop Bag,Black,Fall,2011,Casual
5006,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual
53396,Women,Apparel,Topwear,Kurtas,Purple,Fall,2012,Ethnic
14451,Women,Footwear,Shoes,Heels,Multi,Summer,2012,Casual
20664,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual
15583,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
36701,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017,Casual
23485,Men,Accessories,Scarves,Scarves,Navy Blue,Summer,2012,Casual
50177,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual
27819,Men,Accessories,Belts,Belts,Brown,Summer,2013,Casual
34432,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
46012,Women,Apparel,Saree,Sarees,Black,Summer,2012,Ethnic
16762,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual
49866,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual
22557,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual
48188,Women,Accessories,Bags,Handbags,Multi,Winter,2016,Casual
28851,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2013,Casual
43560,Unisex,Accessories,Socks,Socks,White,Summer,2012,Casual
2647,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual
27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012,Casual
13210,Women,Footwear,Shoes,Sports Shoes,White,Spring,2012,Sports
51899,Women,Accessories,Wallets,Wallets,Brown,Summer,2016,Casual
3795,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2013,Casual
29983,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual
41237,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal
25772,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal
56280,Women,Apparel,Innerwear,Bra,Red,Winter,2015,Casual
11547,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic
10495,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
57352,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual
14809,Women,Accessories,Bags,Handbags,Grey,Summer,2011,Casual
33617,Women,Accessories,Wallets,Wallets,Blue,Summer,2012,Casual
36365,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal
5462,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports
44745,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual
14035,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual
20200,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual
25540,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual
11775,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
41005,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual
58914,Men,Accessories,Ties,Ties,Lavender,Summer,2012,Casual
33425,Women,Accessories,Bags,Handbags,Brown,Fall,2012,Casual
57160,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual
4782,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports
41839,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012,Casual
52412,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual
58128,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual
20032,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual
37085,Women,Accessories,Bags,Mobile Pouch,Beige,Summer,2012,Casual
44577,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual
34600,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual
50345,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic
16550,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual
